STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,PRCP,SNOW,TAVG,TMAX,TMIN,WDMV
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-06,,371,0,0,0,0,0,0,0,30,19,51,0,0,0,104,14.25,,0,58,89,0,0,77.4,93.1,61.7,1369.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-07,,558,5,3,0,0,0,0,0,31,30,60,0,0,0.23,105,12.84,0,0,65,94,0.68,0,83,99.4,66.6,1037.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-08,,479,4,2,0,0,0,0,0,31,25,51,0,0,0.46,106,12.57,0,0,63,91,0.87,0,80.5,95.9,65,1217.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-09,,178,5,3,0,0,0,0,0,29,9,42,0,0,0.37,96,8.21,16,16,56,83,0.84,0,70.4,86.3,54.5,839.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-10,,22,4,4,0,0,0,8,0,16,2,26,0,0,0.38,91,4.69,332,316,44,69,1.1,0,55.5,71.5,39.6,764.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-11,,0,3,3,0,0,0,17,0,4,0,19,0,0,0.56,77,,976,644,,,0.86,0,43.5,56.2,30.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1980-12,,0,3,2,0,0,0,23,0,0,0,22,0,0,0.14,64,,1746,770,,,0.27,0,39.3,50.4,28.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-01,0,0,3,1,0,0,0,30,0,0,0,19,0,0,0.32,59,,2606,860,,,0.36,0,37.3,51.2,23.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-02,0,0,2,1,0,0,0,24,0,1,0,19,0,0,0.15,70,,3308,702,,,0.19,0,39.9,53.7,26.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-03,0,0,14,4,0,0,0,12,0,2,0,27,0,0,0.37,74,,3871,563,,,1.22,0,46.8,58.6,35.1,1112.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-04,28,28,7,5,0,0,0,1,0,24,0,32,0,0,0.3,89,7.94,4049,178,48,76,1.03,0,60,74.6,45.4,1331.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-05,99,70,5,1,0,0,0,0,0,28,3,36,0,0,0.15,93,9.33,4152,103,51,81,0.36,0,63.9,78.6,49.2,1432.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-06,515,416,4,1,0,0,0,0,0,29,23,48,0,0,0.25,108,13.88,4161,9,59,90,0.4,0,79.1,95.4,62.8,1373.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-07,1066,551,8,3,0,0,0,0,0,31,29,59,0,0,0.23,107,12.25,0,0,65,93,0.64,0,82.8,98.7,66.9,1171.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-08,1537,472,9,4,0,0,0,0,0,31,25,58,0,0,0.35,105,10.7,0,0,63,92,1.24,0,80.2,95.3,65.1,994.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-09,1788,250,5,1,0,0,0,0,0,30,15,48,0,0,0.71,95,8.49,0,0,59,84,0.85,0,73.3,88.3,58.4,991.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-10,1793,5,7,4,0,0,0,1,0,12,0,32,0,0,0.91,87,3.9,287,287,44,64,2.2,0,55.9,68.9,42.9,1058.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-11,1793,0,3,1,2,2,0,16,0,0,0,22,1,4,0.14,69,,871,584,,,0.22,5,45.5,59.3,31.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1981-12,1793,0,3,0,0,1,0,31,0,0,0,15,0,1,0.05,54,,1825,955,,,0.1,1,34.2,45.7,22.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-01,0,0,5,2,2,1,0,31,4,0,0,9,1,1,0.16,59,,2874,1049,,,0.38,2,31.2,42.7,19.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-02,0,0,4,1,1,2,0,19,4,0,0,5,2,2,0.11,66,,3632,758,,,0.23,3.3,36.6,47.2,26,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-03,0,0,8,3,0,0,0,13,0,2,0,25,0,0,0.14,70,,4158,526,,,0.63,0,48,60.9,35.2,1398.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-04,2,2,1,0,0,0,0,8,0,14,0,21,0,0,0.02,81,8.65,4508,349,41,71,0.02,0,53.4,68.3,38.5,1862.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-05,78,76,3,0,0,0,0,1,0,30,3,31,0,0,0.02,92,10.27,4593,85,50,79,0.05,0,64.7,80.2,49.2,1559.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-06,351,273,3,2,0,0,0,0,0,30,16,43,0,0,0.23,102,12.78,4595,2,55,87,0.36,0,74,90,58,1450.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-07,889,538,6,1,0,0,0,0,0,31,28,50,0,0,0.33,106,14.21,0,0,61,91,0.45,0,82.4,96.9,67.8,1426
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-08,1380,491,7,4,0,0,0,0,0,31,26,61,0,0,0.65,104,10.82,0,0,64,90,1.69,0,80.9,94.8,66.9,1124.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-09,1595,215,8,6,0,0,0,0,0,26,9,44,0,0,0.52,99,6.77,51,51,56,80,1.97,0,70.5,83.6,57.4,1119.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-10,1595,0,2,1,0,0,0,7,0,14,0,28,0,0,0.7,80,,450,399,,,0.71,0,52.1,67.5,36.8,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-11,1595,0,7,3,0,0,0,22,0,0,0,20,0,0,0.2,64,,1110,660,,,0.78,0,41.3,53.6,28.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1982-12,1595,0,4,4,0,0,0,28,1,0,0,7,0,0,0.22,56,,2051,942,,,0.61,0,33.6,45.2,22.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-01,0,0,6,1,,0,0,30,0,0,0,6,,0,0.18,55,,3061,1010,,,0.41,0,32.4,44.5,20.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-02,0,0,5,1,0,0,0,21,0,0,0,20,0,0,0.62,65,,3672,610,,,0.7,0,41.4,53.7,29.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-03,0,0,12,2,0,0,0,7,0,4,0,29,0,0,0.56,72,,4220,548,,,1.41,0,47.3,58.2,36.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-04,2,2,7,2,0,0,0,9,0,10,0,22,0,0,0.18,82,6.33,4641,421,41,66,0.48,0,51,63.9,38.2,1212.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-05,76,73,6,4,0,0,0,0,0,20,6,34,0,0,0.4,96,9.11,4825,184,48,77,1.13,0,61.4,75.8,47,1383.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-06,,,7,2,0,0,0,0,,,,50,0,0,0.61,,10.37,,,56,85,0.96,0,,,58.5,1229.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-07,,527,7,5,0,0,0,0,0,31,28,58,0,0,0.5,107,12.33,0,0,63,90,1.54,0,82,95.2,68.8,1239
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-08,,529,8,4,0,0,0,0,0,31,30,62,0,0,0.84,103,10.86,0,0,64,92,1.4,0,82.1,95.8,68.4,878
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-09,,301,5,0,0,0,0,0,0,29,18,41,0,0,0.06,100,8.63,15,15,56,84,0.12,0,74.5,90.2,58.8,1030.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-10,,6,4,3,0,0,0,0,0,25,0,37,0,0,1,81,4.78,205,190,45,67,1.32,0,59.1,73,45.1,765.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-11,,0,7,4,0,0,0,14,0,6,0,21,0,0,0.6,74,,778,573,,,1.63,0,45,55.4,34.6,871.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1983-12,,0,,,,,0,30,2,0,0,15,,,,53,,1745,966,,,,,32.7,39.9,25.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-01,0,0,1,1,13,0,4,31,10,0,0,-3,6,0,0.44,43,,3019,1275,,,0.44,0,23.9,34.5,13.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-02,0,0,2,2,1,0,0,28,0,0,0,15,1,0,0.15,53,,3892,873,,,0.27,0,33.8,45.3,22.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-03,0,0,6,3,,,0,11,0,1,0,20,,,0.36,70,,4473,580,,,1.13,,45.6,57.2,34.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-04,10,10,10,6,0,0,0,1,0,8,0,32,0,0,0.91,85,,4855,382,,,2.24,0,52.2,64.1,40.3,1314.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-05,190,180,1,0,0,0,0,0,0,26,12,37,0,0,0.02,98,11.43,4921,66,59,83,0.02,0,69,84.4,53.6,1266.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-06,473,283,5,4,0,0,0,0,0,27,16,44,0,0,0.43,103,10.71,4951,30,63,85,1.24,0,73.4,87.8,59.1,1099.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-07,1028,555,13,5,0,0,0,0,0,31,28,61,0,0,0.74,104,11.81,0,0,70,92,1.69,0,82.9,97,68.8,1024.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-08,1505,477,8,2,0,0,0,0,0,31,24,61,0,0,0.37,100,10.21,0,0,71,91,0.84,0,80.4,93.4,67.4,848.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-09,1766,261,2,1,0,0,0,0,0,28,15,38,0,0,0.13,98,8.95,27,27,62,83,0.19,0,72.8,87.6,57.9,987.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-10,1776,10,9,7,,0,0,7,0,15,0,29,,0,0.58,84,,367,340,,,2.88,0,54,65.7,42.3,697.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-11,1776,0,3,2,,0,0,17,0,1,0,20,,0,0.16,70,,951,584,,,0.29,0,44.6,56.7,32.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1984-12,1776,0,4,3,1,0,0,26,0,0,0,19,4,0.1,0.3,55,,1887,935,,,0.98,0.1,34.8,43.6,26.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-01,0,0,2,1,0,,0,29,0,0,0,14,0,,0.25,49,,2917,1030,,,0.27,,31.8,40.9,22.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-02,0,0,1,0,,0,0,25,6,0,0,1,,0,0.01,61,,3793,876,,,0.01,0,33.7,45.9,21.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-03,0,0,7,3,,,0,10,0,2,0,21,,,0.25,74,,4323,530,,,0.72,,47.9,60,35.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-04,18,18,8,4,0,0,0,0,0,17,0,33,0,0,0.81,86,7.38,4551,228,45,76,2.02,0,58,71.8,44.3,1063.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-05,169,150,9,2,0,0,0,0,0,28,1,40,0,0,0.2,90,9.97,4593,42,54,84,0.72,0,68.5,81.7,55.2,1153.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-06,562,393,4,3,0,0,0,0,0,30,22,47,0,0,0.19,104,12.12,4593,0,59,92,0.4,0,78.1,94.7,61.5,981.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-07,1156,594,8,3,0,0,0,0,0,31,27,59,0,0,0.27,109,13.5,0,0,64,97,0.82,0,84.1,99.1,69.2,1038.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-08,1703,547,0,0,0,0,0,0,0,31,30,58,0,0,0,105,10.52,0,0,61,93,0,0,82.7,98.3,67,1042
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-09,1857,154,9,5,0,0,0,0,0,28,4,35,0,0,0.61,103,7.61,60,60,53,80,1.48,0,68.1,81.3,55,1101.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-10,1859,2,6,4,0,0,0,0,0,23,0,36,0,0,0.7,82,,298,239,,,1.67,0,57.4,71.1,43.7,801.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-11,1859,0,8,4,,,0,11,0,0,0,19,,,0.33,69,,860,561,,,0.9,,45.1,55.2,34.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1985-12,1859,0,3,1,0,0,0,27,0,0,0,18,0,0,0.1,54,,1797,937,,,0.22,0,34.8,45,24.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-01,0,0,1,0,0,0,0,29,0,0,0,19,0,0,0.09,58,,2676,880,,,0.09,0,35.5,47.5,23.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-02,0,0,2,0,0,0,0,12,0,3,0,14,0,0,0.08,74,,3226,549,,,0.11,0,45.4,57,33.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-03,0,0,5,2,0,0,0,3,0,16,0,30,0,0,0.19,82,,3585,359,,,0.37,0,53.4,67,39.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-04,12,11,6,3,0,0,0,1,0,18,0,32,0,0,0.88,83,6.69,3843,258,44,72,1.38,0,56.8,69.6,43.9,1275.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-05,114,102,7,5,0,0,0,0,0,26,3,40,0,0,0.51,95,9.94,3948,105,49,82,1.55,0,65.2,79.3,51,1224.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-06,552,439,1,1,0,0,0,0,0,30,24,54,0,0,0.16,104,12.59,3948,0,58,93,0.16,0,79.6,94.8,64.5,1049.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-07,1063,510,8,4,0,0,0,0,0,31,26,56,0,0,0.63,105,12,0,0,61,94,1.58,0,81.5,95.2,67.8,1110.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-08,1577,515,7,2,0,0,0,0,0,31,26,58,0,0,0.46,107,10.83,0,0,62,94,0.9,0,82,96.5,67.5,965
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-09,1750,173,8,2,0,0,0,0,0,24,5,41,0,0,0.28,97,7.07,68,68,52,80,0.67,0,68.7,80.6,56.9,1081.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-10,1750,0,7,4,0,0,0,2,0,16,0,29,0,0,0.66,79,,380,312,,,2.11,0,54.6,67.9,41.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-11,1750,0,3,2,0,0,0,11,0,0,0,26,0,0,0.77,69,,952,572,,,0.92,0,45.3,56.2,34.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1986-12,1750,0,2,2,0,0,0,29,1,0,0,17,0,0,0.3,56,,1871,919,,,0.6,0,34.5,45.3,23.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-01,0,0,3,1,11,,0,30,6,0,0,7,1,,0.1,55,,2953,1082,,,0.26,,30.1,41.1,19.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-02,0,0,7,1,,,0,21,0,0,0,21,,,0.11,58,,3657,704,,,0.4,,39.8,50,29.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-03,0,0,7,3,1,1,0,12,0,1,0,21,4,3.6,0.35,70,,4272,614,,,0.92,3.6,44.6,56,33.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-04,34,34,4,2,0,0,0,0,0,19,0,33,0,0,0.21,89,,4475,203,,,0.41,0,58.9,74.1,43.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-05,141,108,6,2,0,0,0,0,0,28,3,44,0,0,0.15,99,8.62,4534,59,55,83,0.45,0,66.6,81,52.4,1139.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-06,496,355,0,0,0,0,0,0,0,30,24,47,0,0,0,102,12.54,4534,0,59,92,0,0,77.1,94.6,59.7,1016.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-07,926,430,9,6,0,0,0,0,0,31,25,50,0,0,0.83,106,12.54,0,0,63,92,2.39,0,78.9,96.2,61.5,1085.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-08,1295,369,8,3,0,0,0,0,0,31,25,49,0,0,0.48,103,9.63,0,0,63,92,1.47,0,76.9,93.9,59.9,840.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-09,1422,127,3,1,,0,0,0,0,30,11,39,,0,0.17,99,7.5,20,20,56,85,0.28,0,68.8,88,49.7,661.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-10,1426,4,6,3,0,0,0,2,0,22,1,31,0,0,0.51,90,4.32,244,224,48,70,1.46,0,57.8,76,39.6,494.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-11,1426,0,5,3,0,0,0,17,0,0,0,21,0,0,0.75,67,,911,667,,,1.71,0,42.8,54.3,31.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1987-12,1426,0,6,4,10,0,0,30,5,0,0,10,4,0,0.32,58,,1974,1064,,,0.83,0,30.7,40.8,20.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-01,0,0,5,3,31,0,1,30,16,0,0,0,6,0,0.31,42,,3267,1293,,,0.78,0,21.8,32.5,11.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-02,0,0,1,1,20,0,0,29,1,0,0,6,5,0,0.28,56,,4229,962,,,0.28,0,31.8,44.2,19.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-03,0,0,5,2,2,1,0,20,0,6,0,22,1,1.2,0.31,80,,4872,643,,,0.55,1.9,44.3,58,30.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-04,6,6,6,3,0,0,0,3,0,14,0,32,0,0,0.19,84,6.52,5139,267,44,74,0.49,0,56.1,69.3,42.9,1140.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-05,122,116,4,3,0,0,0,0,0,26,9,36,0,0,1.3,93,10.51,5242,103,51,82,1.81,0,65.4,79.7,51.1,1366.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-06,552,430,0,0,0,0,0,0,0,30,25,45,0,0,0,106,12.52,5250,7,62,91,0,0,79.6,94.4,64.7,1145.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-07,1163,611,3,0,0,0,0,0,0,31,31,63,0,0,0.09,106,13.78,0,0,65,95,0.16,0,84.7,100.7,68.8,1095.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-08,1647,484,9,2,0,0,0,0,0,31,30,57,0,0,1.19,102,11.02,0,0,63,93,1.72,0,81.2,96,66.3,1136.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-09,1799,151,2,2,0,0,0,0,0,28,11,43,0,0,0.5,98,8.18,54,54,53,83,0.69,0,69,84.1,53.8,998.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-10,1820,21,2,0,0,0,0,0,0,31,0,38,0,0,0.07,89,5.13,156,101,49,75,0.08,0,62.3,79.9,44.7,582.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-11,1820,0,5,1,0,0,0,17,0,5,0,20,0,0.2,0.38,77,,770,614,,,0.51,0.2,44.5,57.2,31.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1988-12,1820,0,5,2,,1,0,31,5,0,0,9,,2,0.15,50,,1804,1035,,,0.39,2,31.6,43.3,19.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-01,0,0,4,3,27,4,2,31,13,0,0,-3,4,3,0.4,44,,3153,1349,,,0.74,8,21.5,34,9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-02,0,0,6,2,18,2,4,24,5,1,0,-8,6,6,0.43,72,,4070,916,,,0.67,10.6,32.3,43.8,20.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-03,0,0,2,1,1,1,0,10,0,13,0,21,1,1.5,0.2,82,,4507,437,,,0.27,1.5,50.9,65.1,36.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-04,66,66,1,0,0,0,0,0,0,20,3,36,0,0,0.06,92,8.19,4667,161,,,0.06,0,61.6,76.9,46.4,914
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-05,207,141,6,0,0,0,0,0,0,27,9,42,0,0,0.06,96,10.29,4725,57,51,83,0.15,0,67.7,82.5,53,1265.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-06,524,317,2,2,0,0,0,0,0,30,18,50,0,0,0.2,105,12.88,4726,1,57,90,0.3,0,75.6,90.9,60.3,1201.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-07,1133,608,6,2,0,0,0,0,0,31,30,59,0,0,0.16,111,14.97,0,0,64,98,0.45,0,84.6,101.2,68,1064.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-08,1583,450,6,3,0,0,0,0,0,31,25,56,0,0,0.53,104,12.04,0,0,61,92,1.22,0,79.5,94.1,64.9,1127.8
