STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,PRCP,SNOW,TAVG,TMAX,TMIN,WDMV
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-09,1833,250,3,1,0,0,0,0,0,30,15,44,0,0,0.13,96,9.23,13,13,55,84,0.18,0,73.1,88.6,57.6,976.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-10,1852,18,3,0,0,0,0,3,0,26,1,24,0,0,0.08,90,5.52,221,209,,,0.14,0,58.8,75.3,42.3,956.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-11,1852,0,1,0,0,0,0,20,0,1,0,16,0,0,0.01,71,,822,601,,,0.01,0,45,59.9,30.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1989-12,1852,0,0,0,0,0,0,30,0,0,0,11,0,0,0,54,,1821,999,,,0,0,31.7,46.6,16.8,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-01,0,0,5,4,17,0,0,30,1,0,0,2,4,0,0.5,56,,2880,1059,,,0.99,0,30.8,42.5,19.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-02,0,0,5,1,3,0,0,22,0,0,0,12,2,0,0.24,66,,3581,700,,,0.37,0,40,52.2,27.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-03,2,2,6,4,1,1,0,7,0,11,0,24,1,1.5,1.2,79,,3983,402,,,1.87,1.5,52.1,65,39.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-04,31,29,3,0,0,0,0,0,0,24,0,37,0,0,0.06,88,7.83,4120,138,48,78,0.14,0,61.4,75.3,47.4,1152.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-05,130,98,2,1,0,0,0,0,0,28,5,41,0,0,0.24,92,11.15,4189,69,50,82,0.27,0,66.1,80.5,51.5,1435.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-06,555,425,3,1,0,0,0,0,0,30,24,42,0,0,0.17,109,13.39,4198,9,57,90,0.21,0,79.1,96.7,61.6,1305.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-07,1111,556,7,2,0,0,0,0,0,31,29,61,0,0,0.42,108,13.08,0,0,63,94,0.7,0,84.2,98.3,70.1,1171.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-08,1608,498,3,3,0,0,0,0,0,31,28,58,0,0,0.41,105,12.84,0,0,61,92,0.68,0,81,96.4,65.7,1138.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-10,,13,4,1,,0,0,2,0,23,0,31,,0,0.7,86,5.17,,255,46,70,0.77,0,57.1,73.1,41,764.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-11,,0,4,1,0,0,0,20,0,1,0,19,0,0,0.73,73,,,642,,,0.89,0,42.8,55.5,30.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1990-12,,0,5,1,3,1,4,27,7,0,0,-4,4,5,0.61,52,,,1137,,,0.71,5,27.1,38.3,15.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-01,,,4,1,27,3,7,28,,,,-1,10,4,0.19,,,,,,,0.27,6,,,9.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-02,,0,2,0,15,0,0,25,1,0,0,2,6,0,0.05,64,,,834,,,0.07,0,34.2,48.4,20.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-03,,0,10,3,0,0,0,10,0,0,0,24,0,0,0.78,69,,,563,,,1.37,0,46.1,57.4,34.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-04,,6,5,1,0,0,0,10,0,13,0,28,0,0,0.24,80,,,365,,,0.31,0,52.7,66.7,38.7,1168.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-05,,88,1,1,0,0,0,0,0,27,2,36,0,0,0.11,90,10.97,,92,49,,0.11,0,64.9,80.2,49.6,1461.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-06,,301,1,0,0,0,0,0,0,29,20,47,0,0,0.01,98,12.54,,13,54,87,0.01,0,75.4,90.8,60,967.5
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-07,,482,11,5,0,0,0,0,0,30,29,58,0,0,0.67,108,10.93,0,0,59,89,1.71,0,81.5,97.5,65.5,805.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-08,,463,10,7,0,0,0,0,0,31,29,58,0,0,0.38,104,9.83,0,0,61,90,1.81,0,80,96.1,63.8,807.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-09,,198,7,4,0,0,0,0,0,29,11,45,0,0,0.23,100,7.34,4,3,53,86,0.74,0,72,88.7,55.4,608.9
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-10,,22,4,2,0,1,0,4,0,24,1,26,0,1,0.65,90,,200,196,,,1.04,1,59.4,76.5,42.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-11,,0,4,3,0,0,0,19,0,0,0,21,0,0,0.7,67,,887,686,,,1.12,0,42.1,52.6,31.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1991-12,,0,5,2,14,3,0,31,10,0,0,17,6,5.7,0.5,49,,1978,1091,,,0.88,10,29.8,36.9,22.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-01,0,0,2,1,31,1,0,31,12,0,0,5,6,4,0.3,42,,3258,1280,,,0.34,4.5,23.7,33.6,13.8,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-02,0,0,4,1,4,0,0,23,0,0,0,12,1,0,0.46,65,,4033,775,,,0.57,0,38.3,49.7,26.8,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-03,0,0,9,5,0,0,0,3,0,5,0,30,0,0,0.56,73,,4450,417,,,1.24,0,51.1,63.8,38.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-04,43,43,3,2,0,0,0,0,0,25,2,38,0,0,0.17,93,,4561,111,51,80,0.34,0,62.5,76.9,48.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-05,190,147,9,4,0,0,0,0,0,31,6,42,0,0,0.33,93,9.11,4579,17,57,88,1.04,0,69.2,84,54.4,769.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-06,491,300,3,0,0,0,0,0,0,30,19,51,0,0,0.05,101,11.69,4579,0,59,93,0.09,0,75.4,91.6,59.2,854.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-07,965,475,5,4,0,0,0,0,0,31,25,55,0,0,0.42,103,11.25,0,0,63,94,0.97,0,80.3,95.2,65.5,958.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-08,1473,508,6,2,0,0,0,0,0,31,24,49,0,0,0.15,105,10.69,1,1,64,94,0.36,0,81.3,96.3,66.4,915.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-09,1682,209,1,1,0,0,0,0,0,30,14,43,0,0,0.34,95,8.4,8,7,57,85,0.34,0,71.7,87.6,55.8,827.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-10,1706,24,3,3,0,0,0,0,0,25,3,35,0,0,0.53,92,5.07,132,123,49,73,0.89,0,61.7,78.2,45.2,682.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-11,1706,0,5,2,1,0,0,21,0,0,0,17,1,0,0.39,62,,838,707,,,0.75,0,40,50.7,29.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1992-12,1706,0,7,4,8,4,0,30,2,0,0,7,5,5,0.34,52,,1913,1075,,,0.89,11.9,29.1,39.3,18.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-01,0,0,9,8,5,3,0,23,3,0,0,16,5,3,0.73,55,,2718,805,,,2.47,7.8,35.1,43,27.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-02,0,0,10,6,1,0,0,22,0,0,0,24,1,0,0.52,60,,3420,702,,,1.67,0,39,48.3,29.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-03,0,0,5,2,0,0,0,11,0,11,0,23,0,0,0.39,80,,3874,454,,,0.75,0,50.4,64.1,36.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-04,0,0,2,2,0,0,0,1,0,16,0,25,0,0,0.34,83,,4171,297,,,0.45,0,55.1,69.5,40.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-05,130,130,12,5,0,0,0,0,0,26,3,38,0,0,0.96,93,7.94,4264,93,56,85,2.3,0,66.4,80.9,51.8,679.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-06,414,284,2,0,0,0,0,0,0,30,16,50,0,0,0.04,103,12.28,4272,8,58,89,0.05,0,74.2,89.6,58.8,1022.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-07,882,468,2,0,0,0,0,0,0,31,27,52,0,0,0.05,104,13.63,0,0,61,93,0.1,0,80.1,96.4,63.8,942.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-08,1328,446,8,5,0,0,0,0,0,31,25,57,0,0,0.72,108,10.88,0,0,64,92,1.36,0,79.4,94.2,64.6,771.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-09,1500,172,3,1,0,0,0,0,0,30,13,44,0,0,0.21,97,9.12,12,11,56,86,0.27,0,70.4,88.2,52.8,749.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-10,1528,27,7,6,0,0,0,4,0,13,4,23,0,0,1.11,92,3.93,329,317,49,69,2.97,0,55.7,69.5,41.8,489
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-11,1528,0,4,1,0,0,0,19,1,0,0,15,0,0,0.32,64,,1003,673,,,0.4,0,39,51.1,26.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1993-12,1528,0,1,1,1,2,0,28,0,0,0,12,2,1.5,0.1,55,,1858,855,,,0.1,3,33.3,44.4,22.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-01,0,0,2,1,1,1,0,29,0,0,0,16,1,1,0.4,55,,2767,909,,,0.44,1,33.7,46.8,20.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-02,0,0,4,3,3,1,0,24,0,0,0,12,2,1.5,0.25,68,,3540,773,,,0.7,2,37.4,48.8,26,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-03,0,0,1,0,0,0,0,8,0,12,0,26,0,0,0.02,77,,3932,392,,,0.02,0,51.2,67,35.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-04,35,35,12,7,0,0,0,0,0,16,0,35,0,0,0.41,89,,4199,267,,65,1.61,0,57.3,71.3,43.3,667.4
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-05,139,103,3,1,0,0,0,0,0,30,6,38,0,0,0.14,99,9.49,4246,48,36,72,0.2,0,66.8,83.6,50,689.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-06,614,475,2,1,0,0,0,0,0,30,28,51,0,0,0.2,110,13.71,4246,0,,83,0.21,0,80.9,98.1,63.6,751.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-07,1194,580,1,0,0,0,0,0,0,31,31,59,0,0,0.02,107,14.5,0,0,,93,0.02,0,84.4,102.5,66.3,595.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-08,1803,609,4,1,0,0,0,0,0,31,30,63,0,0,0.1,107,11.74,0,0,66,95,0.2,0,84.6,99.8,69.5,502.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-09,2035,231,4,2,0,0,0,0,0,30,17,45,0,0,0.44,98,8.41,3,3,58,86,0.65,0,72.6,89.9,55.4,479.7
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-10,2045,10,7,4,0,0,0,1,0,23,0,30,0,0,0.72,83,4.49,265,262,48,69,1.34,0,56.9,71.2,42.6,410.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-11,2045,0,6,3,,,0,20,0,3,0,15,,,0.66,70,,951,686,,,0.98,,41.1,53.6,28.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1994-12,2045,0,7,1,,,0,21,0,0,0,17,,,0.11,54,,1845,894,,,0.3,,35.1,44.7,25.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-01,0,0,5,2,1,1,0,27,0,0,0,16,3,2.5,0.2,58,,2745,900,,,0.49,2.5,36,46.8,25.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-02,0,0,3,2,0,0,0,18,0,3,0,24,0,0,0.32,73,,3266,521,,,0.46,0,46.4,61.3,31.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-03,0,0,8,5,0,0,0,7,0,9,0,26,0,0,0.55,77,,3723,457,,,1.56,0,50.3,62.8,37.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-04,0,0,7,2,0,0,0,1,0,15,0,32,0,0,0.14,80,,4039,315,,,0.48,0,53.9,68.5,39.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-05,29,29,12,8,0,0,0,0,0,25,0,40,0,0,0.74,88,7.5,4202,163,52,78,2.47,0,60.7,73.8,47.6,582.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-06,249,220,3,3,0,0,0,0,0,29,15,43,0,0,0.64,100,10.69,4222,19,57,88,1.6,0,71.7,87,56.4,623.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-07,696,447,4,2,0,0,0,0,0,31,26,52,0,0,0.48,108,11.55,1,1,62,94,0.67,0,79.4,96.6,62.1,417.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-08,1213,517,5,3,0,0,0,0,0,31,30,58,0,0,0.36,106,11.52,1,0,65,95,0.77,0,82.2,98.9,65.4,461.1
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-09,1465,251,3,1,0,0,0,0,0,29,17,39,0,0,0.3,105,8.68,42,41,55,87,0.42,0,72,89.7,54.3,523.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-10,1467,2,0,0,0,0,0,4,0,24,0,28,0,0,0,87,4.86,318,276,,,0,0,56.2,74,38.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-11,1467,0,1,0,0,0,0,19,0,5,0,23,0,0,0.02,77,,828,510,,,0.02,0,47.4,63.6,31.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1995-12,1467,0,2,1,0,0,0,22,0,0,0,9,0,0,0.19,69,,1529,701,,,0.23,0,38.9,52.7,25.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-01,0,0,3,1,1,0,0,28,0,0,0,13,1,0.5,0.24,58,,2447,918,,,0.36,0.5,34.4,48.2,20.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-02,0,0,4,1,0,0,0,21,0,0,0,16,0,0.1,0.54,69,,3094,647,,,0.58,0.1,42.7,56.4,28.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-03,0,0,1,1,0,0,0,12,0,5,0,22,0,0,0.61,76,,3569,475,,,0.61,0,49.2,63.3,35,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-04,12,12,6,2,0,0,0,1,0,16,1,32,0,0,0.2,90,,3854,285,,,0.54,0,55.9,71.8,40,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-05,184,172,3,2,0,0,0,0,0,30,11,43,0,0,0.38,98,,3888,33,,,0.75,0,69.7,85.6,53.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-06,562,378,4,0,0,0,0,0,0,30,23,54,0,0,0.05,104,11.78,3888,0,56,69,0.14,0,78,93.9,62.1,1117.8
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-07,1135,573,3,1,0,0,0,0,0,31,31,53,0,0,0.17,105,12.98,0,0,59,,0.23,0,84.2,100.2,68.1,892.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-08,1672,537,4,0,0,0,0,0,0,30,29,59,0,0,0.07,109,,0,0,60,,0.15,0,82.8,99,66.6,784.2
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-09,1845,173,10,5,0,0,0,0,0,25,9,40,0,0,0.35,102,7.31,76,76,,,1.42,0,68.3,83.8,52.7,754.3
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-10,1871,26,9,4,0,0,0,6,0,18,1,20,0,0,0.7,90,,357,282,,,2.08,0,55.8,70.8,40.7,668.6
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-11,1871,0,10,3,2,0,0,16,0,0,0,21,1,0,0.53,64,,966,608,,,1.19,0,44.1,56.9,31.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1996-12,1871,0,2,1,0,0,0,25,2,0,0,10,0,0,0.1,62,,1820,854,,,0.11,0,35.5,46.7,24.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-01,0,0,4,2,0,0,0,27,1,0,0,10,0,0,0.71,61,,2693,873,,,1.09,0,33.7,45.2,22.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-02,0,0,4,1,0,0,0,27,0,0,0,19,0,0.3,0.3,59,,3444,750,,,0.36,0.3,37.2,49.7,24.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-03,0,0,4,2,1,1,0,14,0,16,0,20,2,2,0.2,80,,3904,460,,,0.36,2,49.4,65.7,33.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-04,0,0,10,3,0,0,0,8,0,14,0,25,0,0,0.49,84,,4285,381,,,1.1,0,51.9,66.4,37.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-05,134,134,5,2,0,0,0,0,0,28,8,33,0,0,0.24,96,,4371,86,,,0.59,0,66.6,83.4,49.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-06,456,322,4,2,0,0,0,0,0,30,21,46,0,0,0.32,102,,4371,0,,,0.48,0,76.9,93.2,60.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-07,880,423,4,2,0,0,0,0,0,31,29,51,0,0,0.54,107,,0,0,,,1.06,0,80.7,96.7,64.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-08,1265,385,11,4,0,0,0,0,0,30,25,57,0,0,0.32,103,,0,0,,,1.21,0,79.4,94.5,64.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-09,1452,186,14,9,0,0,0,0,0,29,11,46,0,0,0.58,96,,10,10,,,2.15,0,70.9,84.8,57,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-10,1481,29,4,2,0,0,0,7,0,20,1,27,0,0,0.41,90,,306,296,,,0.83,0,56,72.4,39.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-11,1481,0,5,2,0,0,0,19,0,0,0,20,0,0,0.18,69,,910,603,,,0.37,0,42.7,56.3,29,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1997-12,1481,0,2,1,1,1,0,27,0,0,0,12,2,3,0.31,51,,1857,947,,,0.33,3,32.3,42.1,22.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-01,0,0,3,0,0,0,0,24,0,0,0,20,0,0,0.06,57,,2606,748,,,0.13,0,37.4,48.9,25.9,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-02,0,0,7,3,0,0,0,21,0,0,0,22,0,0,0.38,65,,3262,656,,,0.74,0,39.5,49.9,29.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-03,5,5,7,4,0,0,0,17,0,9,0,22,0,0,0.25,84,,3803,541,,,0.71,0,47.4,62.2,32.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-04,5,0,6,4,0,0,0,4,0,11,0,27,0,0,0.8,87,,4177,374,,,1.53,0,52,66.8,37.2,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-05,74,69,1,1,0,0,0,0,0,30,5,38,0,0,0.4,92,,4258,81,,,0.4,0,64.9,81.8,48.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-06,278,204,2,1,0,0,0,0,0,30,15,46,0,0,0.4,107,,4273,15,,,0.43,0,71.8,89.1,54.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-07,893,615,9,2,0,0,0,0,0,31,31,59,0,0,0.26,112,,0,0,,,0.72,0,85.6,101.8,69.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-08,1440,547,4,1,0,0,0,0,0,31,30,61,0,0,0.11,105,,0,0,,,0.24,0,83.9,99.4,68.3,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-09,1706,265,4,2,0,0,0,0,0,30,17,48,0,0,0.92,100,,0,0,,,1.2,0,74.2,89.3,59.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-10,1715,9,10,5,0,0,0,0,0,16,0,36,0,0,0.87,88,,250,250,,,2.93,0,57.2,71.4,43.1,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-11,1715,0,4,2,1,0,0,18,0,0,0,21,2,0,0.11,69,,864,615,,,0.28,0,44.5,57.5,31.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1998-12,1715,0,2,1,,1,0,29,3,0,0,5,,1.5,0.15,62,,1829,964,,,0.18,2,31.7,43.8,19.7,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1999-01,0,0,2,1,0,0,0,28,0,0,0,18,0,0,0.5,63,,2655,826,,,0.54,0,37.6,50.6,24.6,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1999-02,0,0,4,1,0,0,0,22,0,0,0,20,0,0,0.13,69,,3292,636,,,0.18,0,42.3,56,28.5,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1999-03,0,0,1,1,0,0,0,7,0,17,0,29,0,0,0.14,77,,3667,375,,,0.14,0,52.9,69.5,36.4,
USC00420336,"ARCHES NATIONAL PARK HQS, UT US",38.6163,-109.6191,1247.5,1999-04,2,2,12,8,0,0,0,8,0,10,0,28,0,0,0.48,85,,4062,395,,,2.05,0,51.9,64.9,38.8,
